Kingdom,Phylum,Class,Order,Family,Genus,Species,Common name,Female maturity (days),Male maturity (days),Gestation/Incubation (days),Litter/Clutch size,Litters/Clutches per year,log10 Birth weight (g),log10 Adult weight (g),Maximum longevity (yrs)
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,niger,Eastern fox squirrel,353.0,353.0,44.0,3.0,1.0,1.1760912590556813,2.9030899869919438,16.0
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,vulgaris,Eurasian red squirrel,296.0,320.0,38.0,5.0,2.0,0.9661417327390326,2.7781512503836434,14.8
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,minimus,Least chipmunk,365.0,365.0,30.0,4.9,1.0,0.36172783601759284,1.6444385894678386,10.0
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,sibiricus,Siberian chipmunk,350.0,350.0,35.0,4.8,1.1,0.6020599913279624,1.9294189257142926,9.6
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,striatus,Eastern chipmunk,187.0,228.0,31.0,5.0,1.5,0.5314789170422551,1.9822712330395684,9.5
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,townsendii,Townsend's chipmunk,353.0,353.0,28.0,4.5,1.0,0.5440680443502757,1.8750612633917,9.3
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,Red squirrel,342.0,342.0,37.0,4.2,1.7,0.8450980400142568,2.3010299956639813,9.8
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,tereticaudus,Round-tailed ground squirrel,325.0,325.0,28.0,5.4,1.0,0.5910646070264992,2.212986184736668,8.9
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerus,inauris,South African ground squirrel,365.0,365.0,45.0,2.2,1.0,1.3010299956639813,2.7693773260761385,11.5
Animalia,Chordata,Mammalia,Rodentia,Thryonomyidae,Thryonomys,swinderianus,Greater cane rat,365.0,365.0,155.0,4.0,2.3,2.110589710299249,3.8195439355418688,5.4
Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,glis,Common tree shrew,90.0,90.0,46.0,2.0,2.5,1.1119342763326816,2.3010299956639813,12.4
Animalia,Chordata,Mammalia,Sirenia,Dugongidae,Dugong,dugon,Dugong,3470.0,3470.0,374.0,1.0,0.2,4.439332693830263,5.556302500767287,73.0
Animalia,Chordata,Mammalia,Sirenia,Trichechidae,Trichechus,inunguis,Amazonian manatee,1096.0,1096.0,328.0,1.0,0.5,4.096910013008056,5.681241237375588,40.0
Animalia,Chordata,Mammalia,Sirenia,Trichechidae,Trichechus,manatus,West Indian manatee,1278.0,913.0,335.0,1.0,0.4,4.505149978319906,5.507855871695831,69.0
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Blarina,brevicauda,Northern short-tailed shrew,46.0,65.0,17.0,6.0,3.0,0.12710479836480765,1.334453751150931,2.2
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,leucodon,Bicolored shrew,95.0,95.0,30.0,5.0,3.5,-0.030118356253500032,1.0413926851582251,2.9
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,russula,White-toothed shrew,75.0,75.0,29.0,4.0,3.5,-0.024568191490737076,1.0644579892269184,4.0
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,suaveolens,Lesser shrew,175.0,365.0,27.0,4.0,3.5,-0.27572413039921095,0.8864907251724818,2.8
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Cryptotis,parva,Least shrew,40.0,43.0,21.0,4.5,2.5,-0.46852108295774486,0.6532125137753437,3.5
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Neomys,fodiens,Eurasian water shrew,106.0,106.0,20.0,5.0,1.8,-0.10790539730951958,1.1760912590556813,3.1
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,araneus,Eurasian shrew,198.0,335.0,21.0,6.0,1.9,-0.3565473235138126,0.9542425094393249,3.2
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Suncus,etruscus,White-toothed pygmy shrew,365.0,365.0,27.0,4.0,3.4,-0.721246399047171,0.3222192947339193,3.2
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Suncus,murinus,Asian house shrew,36.0,36.0,30.0,3.0,9.8,0.42813479402878885,1.6618126855372612,3.2
Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Condylura,cristata,Star-nosed mole,304.0,304.0,40.0,4.4,1.0,0.17609125905568124,1.7427251313046983,2.5
Animalia,Chordata,Mammalia,Tubulidentata,Orycteropodidae,Orycteropus,afer,Aardvark,730.0,730.0,225.0,1.0,1.0,3.255272505103306,4.778151250383644,29.8
